ID,LON,LAT,DEPTH,DIST,PLATE,QUALITY,REGIME,AZI,geometry
grid_000000,1.5,41.5,0.0,546.5036916517349,EU,C,NF,,POINT (1.5 41.5)
grid_000001,0.5,41.5,0.0,569.1921485884579,EU,C,TF,,POINT (0.5 41.5)
grid_000002,1.5,39.5,0.0,333.0629291809682,EU,C,SS,,POINT (1.5 39.5)
grid_000003,0.5,39.5,0.0,359.95306692326153,EU,C,TF,,POINT (0.5 39.5)
grid_000005,2.5,40.5,0.0,414.2041043409998,EU,C,TF,,POINT (2.5 40.5)
grid_000006,3.5,40.5,0.0,398.9123252079662,EU,C,TF,,POINT (3.5 40.5)
grid_000007,0.5,40.5,0.0,464.3213710406165,EU,C,TF,,POINT (0.5 40.5)
grid_000008,1.5,40.5,0.0,439.7602985697501,EU,C,NF,,POINT (1.5 40.5)
grid_000009,7.5,37.5,0.0,17.861338915481653,EU,C,SS,,POINT (7.5 37.5)
grid_000010,7.5,36.5,0.0,92.80627795050667,AF,C,TF,,POINT (7.5 36.5)
grid_000011,6.5,36.5,0.0,82.30925305677621,AF,C,TF,,POINT (6.5 36.5)
grid_000012,5.5,36.5,0.0,67.69010081559806,AF,C,TF,,POINT (5.5 36.5)
grid_000015,5.5,37.5,0.0,42.72889617122843,EU,C,SS,,POINT (5.5 37.5)
grid_000016,6.5,37.5,0.0,25.55885128367628,EU,C,SS,,POINT (6.5 37.5)
grid_000017,1.5,35.5,0.0,89.43889777730564,AF,C,NF,,POINT (1.5 35.5)
grid_000018,0.5,35.5,0.0,56.41904845633465,AF,C,NF,,POINT (0.5 35.5)
grid_000019,3.5,35.5,0.0,145.6209428241876,AF,C,SS,,POINT (3.5 35.5)
grid_000020,2.5,36.5,0.0,13.14046560230996,AF,C,NF,,POINT (2.5 36.5)
grid_000021,2.5,35.5,0.0,120.40745263432616,AF,C,SS,,POINT (2.5 35.5)
grid_000022,1.5,37.5,0.0,119.23924640719848,EU,C,TF,,POINT (1.5 37.5)
grid_000023,0.5,37.5,0.0,151.9959778101722,EU,C,TF,,POINT (0.5 37.5)
grid_000024,0.5,36.5,0.0,50.03000193299462,EU,C,TF,,POINT (0.5 36.5)
grid_000025,1.5,36.5,0.0,14.664258731096401,EU,C,TF,,POINT (1.5 36.5)
grid_000026,4.5,36.5,0.0,54.45853952045319,AF,C,TF,,POINT (4.5 36.5)
grid_000027,4.5,37.5,0.0,55.20546549935068,EU,C,TF,,POINT (4.5 37.5)
grid_000028,3.5,36.5,0.0,38.69775731779253,AF,C,TF,,POINT (3.5 36.5)
grid_000029,0.5,38.5,0.0,254.81006646352878,EU,C,SS,,POINT (0.5 38.5)
grid_000030,1.5,38.5,0.0,225.54936820311832,EU,C,NF,,POINT (1.5 38.5)
grid_000032,3.5,38.5,0.0,179.8846330039219,EU,C,TF,,POINT (3.5 38.5)
grid_000033,4.5,38.5,0.0,164.8715218000985,EU,C,TF,,POINT (4.5 38.5)
grid_000034,2.5,38.5,0.0,200.60313994250114,EU,C,TF,,POINT (2.5 38.5)
grid_000035,2.5,37.5,0.0,93.74867856184801,EU,C,TF,,POINT (2.5 37.5)
grid_000036,3.5,37.5,0.0,70.37040518491217,EU,C,TF,,POINT (3.5 37.5)
grid_000037,9.5,36.5,0.0,157.1745496780027,AF,C,TF,,POINT (9.5 36.5)
grid_000038,10.5,35.5,0.0,301.5207757700053,AF,C,TF,,POINT (10.5 35.5)
grid_000039,9.5,35.5,0.0,244.7621792162064,AF,C,SS,,POINT (9.5 35.5)
grid_000040,8.5,36.5,0.0,109.38701270249233,AF,A,TF,,POINT (8.5 36.5)
grid_000041,8.5,35.5,0.0,216.41094457065793,AF,C,TF,,POINT (8.5 35.5)
grid_000042,5.5,35.5,0.0,178.0973816602553,AF,C,SS,,POINT (5.5 35.5)
grid_000043,6.5,35.5,0.0,190.1979855123289,AF,C,TF,,POINT (6.5 35.5)
grid_000044,7.5,35.5,0.0,203.45907768210938,AF,C,TF,,POINT (7.5 35.5)
grid_000045,4.5,35.5,0.0,164.12031184551367,AF,C,SS,,POINT (4.5 35.5)
grid_000046,30.5,38.5,0.0,211.55191503419664,AT,C,NF,,POINT (30.5 38.5)
grid_000047,30.5,37.5,0.0,202.40312995522186,AT,C,NF,,POINT (30.5 37.5)
grid_000048,29.5,37.5,0.0,114.26431981876564,AT,C,NF,,POINT (29.5 37.5)
grid_000049,28.5,35.5,0.0,32.4274445534008,AS,C,NF,,POINT (28.5 35.5)
grid_000050,30.5,35.5,0.0,44.82392846217413,AT,C,NF,,POINT (30.5 35.5)
grid_000051,29.5,35.5,0.0,8.225152438582791,AS,C,NF,,POINT (29.5 35.5)
grid_000052,29.5,36.5,0.0,62.193969099798416,AT,C,NF,,POINT (29.5 36.5)
grid_000053,32.5,35.5,0.0,116.57234692090951,AT,C,NF,,POINT (32.5 35.5)
grid_000054,31.5,35.5,0.0,78.0102914439344,AT,C,NF,,POINT (31.5 35.5)
grid_000055,31.5,36.5,0.0,180.56403387744288,AT,C,NF,,POINT (31.5 36.5)
grid_000056,30.5,36.5,0.0,134.48628640984106,AT,C,NF,,POINT (30.5 36.5)
grid_000057,22.5,45.5,0.0,556.1245967793197,EU,C,TF,,POINT (22.5 45.5)
grid_000058,22.5,44.5,0.0,523.8502994507489,EU,C,TF,,POINT (22.5 44.5)
grid_000059,25.5,43.5,0.0,339.6728025009964,EU,C,NF,,POINT (25.5 43.5)
grid_000060,24.5,44.5,0.0,483.50459910474495,EU,C,TF,,POINT (24.5 44.5)
grid_000061,24.5,43.5,0.0,378.61484894385393,EU,B,NF,,POINT (24.5 43.5)
grid_000062,21.5,42.5,0.0,357.9491076507789,EU,C,NF,,POINT (21.5 42.5)
grid_000063,22.5,43.5,0.0,417.0266440868888,EU,C,TF,,POINT (22.5 43.5)
grid_000064,21.5,43.5,0.0,449.0162062748762,EU,C,TF,,POINT (21.5 43.5)
grid_000065,23.5,43.5,0.0,394.55781670224644,EU,C,TF,,POINT (23.5 43.5)
grid_000066,23.5,44.5,0.0,501.36327987249325,EU,C,NF,,POINT (23.5 44.5)
grid_000067,20.5,38.5,0.0,3.5315470985896966,EU,C,SS,,POINT (20.5 38.5)
grid_000068,20.5,39.5,0.0,114.36212871482249,EU,C,SS,,POINT (20.5 39.5)
grid_000069,23.5,39.5,0.0,9.383906795791852,EU,C,NF,,POINT (23.5 39.5)
grid_000070,21.5,41.5,0.0,276.56506175074514,EU,C,NF,,POINT (21.5 41.5)
grid_000071,20.5,40.5,0.0,225.311442025793,EU,C,NF,,POINT (20.5 40.5)
grid_000072,22.5,40.5,0.0,142.72302583524865,EU,C,NF,,POINT (22.5 40.5)
grid_000073,21.5,40.5,0.0,230.2979176563751,EU,C,NF,,POINT (21.5 40.5)
grid_000074,21.5,39.5,0.0,119.37543282997915,EU,C,NF,,POINT (21.5 39.5)
grid_000075,22.5,39.5,0.0,86.30755344039953,EU,C,NF,,POINT (22.5 39.5)
grid_000076,29.5,39.5,0.0,135.411291487853,AT,C,NF,,POINT (29.5 39.5)
grid_000077,28.5,40.5,0.0,16.887883933462508,AT,C,SS,,POINT (28.5 40.5)
grid_000078,28.5,39.5,0.0,127.55999412954537,AT,C,NF,,POINT (28.5 39.5)
grid_000079,25.5,39.5,0.0,39.8805320008925,AS,C,NF,,POINT (25.5 39.5)
grid_000080,25.5,40.5,0.0,33.61390916117854,EU,C,NF,,POINT (25.5 40.5)
grid_000081,26.5,39.5,0.0,11.373402122931017,AT,C,NF,,POINT (26.5 39.5)
grid_000082,26.5,42.5,0.0,201.97979331953962,EU,C,TF,,POINT (26.5 42.5)
grid_000083,27.5,41.5,0.0,81.55553325040353,EU,C,NF,,POINT (27.5 41.5)
grid_000084,26.5,41.5,0.0,100.09447196246428,EU,C,NF,,POINT (26.5 41.5)
grid_000085,26.5,40.5,0.0,1.5761494454091765,AT,C,SS,,POINT (26.5 40.5)
grid_000086,27.5,40.5,0.0,16.581645720311027,AT,C,TF,,POINT (27.5 40.5)
grid_000087,27.5,39.5,0.0,72.83335545545823,AT,C,NF,,POINT (27.5 39.5)
grid_000088,24.5,39.5,0.0,57.60370243612317,AS,C,NF,,POINT (24.5 39.5)
grid_000089,23.5,40.5,0.0,77.50504144379101,EU,C,NF,,POINT (23.5 40.5)
grid_000090,24.5,40.5,0.0,49.62703281722332,EU,C,NF,,POINT (24.5 40.5)
grid_000091,25.5,42.5,0.0,238.55536354117524,EU,C,TF,,POINT (25.5 42.5)
grid_000092,24.5,42.5,0.0,270.25691315203716,EU,C,NF,,POINT (24.5 42.5)
grid_000093,25.5,41.5,0.0,138.6859187732452,EU,C,NF,,POINT (25.5 41.5)
grid_000094,23.5,42.5,0.0,288.15353412128155,EU,C,TF,,POINT (23.5 42.5)
grid_000095,22.5,42.5,0.0,313.2139324019016,EU,C,TF,,POINT (22.5 42.5)
grid_000096,22.5,41.5,0.0,217.75716699938195,EU,C,NF,,POINT (22.5 41.5)
grid_000097,24.5,41.5,0.0,159.96318471689318,EU,C,NF,,POINT (24.5 41.5)
grid_000098,23.5,41.5,0.0,180.7520929737559,EU,C,NF,,POINT (23.5 41.5)
grid_000099,19.5,37.5,0.0,63.1644438631388,AF,C,TF,,POINT (19.5 37.5)
grid_000100,19.5,36.5,0.0,132.9718993247395,AF,C,SS,,POINT (19.5 36.5)
grid_000101,20.5,37.5,0.0,0.13574083457734407,AS,C,TF,,POINT (20.5 37.5)
grid_000102,22.5,35.5,0.0,14.775032656256966,AF,C,NF,,POINT (22.5 35.5)
grid_000103,21.5,35.5,0.0,59.81824832420132,AF,C,TF,,POINT (21.5 35.5)
grid_000104,19.5,35.5,0.0,209.3481704901778,AF,C,SS,,POINT (19.5 35.5)
grid_000105,20.5,35.5,0.0,127.25218192105267,AF,C,TF,,POINT (20.5 35.5)
grid_000106,21.5,36.5,0.0,7.132290158458724,AS,C,TF,,POINT (21.5 36.5)
grid_000107,20.5,36.5,0.0,64.36938375334822,AF,C,SS,,POINT (20.5 36.5)
grid_000108,21.5,37.5,0.0,80.10151631131704,AS,C,TF,,POINT (21.5 37.5)
grid_000109,21.5,38.5,0.0,8.470697964016036,EU,C,NF,,POINT (21.5 38.5)
grid_000110,24.5,38.5,0.0,125.04366166449564,AS,C,NF,,POINT (24.5 38.5)
grid_000111,23.5,37.5,0.0,109.31794305158598,AS,C,NF,,POINT (23.5 37.5)
grid_000112,22.5,38.5,0.0,21.30204160434067,EU,C,NF,,POINT (22.5 38.5)
grid_000113,23.5,38.5,0.0,47.87308814133133,AS,C,NF,,POINT (23.5 38.5)
grid_000114,23.5,35.5,0.0,47.02181962234039,AS,C,NF,,POINT (23.5 35.5)
grid_000115,23.5,36.5,0.0,130.65526053923764,AS,C,TF,,POINT (23.5 36.5)
grid_000116,22.5,36.5,0.0,81.29718138023692,AS,C,NF,,POINT (22.5 36.5)
grid_000117,22.5,37.5,0.0,88.03437287299633,AS,C,NF,,POINT (22.5 37.5)
grid_000118,29.5,38.5,0.0,128.42113360818914,AT,C,NF,,POINT (29.5 38.5)
grid_000119,28.5,38.5,0.0,58.007161186432235,AT,C,NF,,POINT (28.5 38.5)
grid_000120,28.5,36.5,0.0,16.71845287144345,AS,C,NF,,POINT (28.5 36.5)
grid_000121,27.5,36.5,0.0,97.66232842103516,AS,C,NF,,POINT (27.5 36.5)
grid_000122,25.5,38.5,0.0,133.945454701821,AS,C,NF,,POINT (25.5 38.5)
grid_000123,26.5,37.5,0.0,154.92558499946597,AS,C,NF,,POINT (26.5 37.5)
grid_000124,26.5,38.5,0.0,70.81829591015487,AS,C,NF,,POINT (26.5 38.5)
grid_000125,27.5,37.5,0.0,66.70029932356502,AS,C,NF,,POINT (27.5 37.5)
grid_000126,27.5,38.5,0.0,10.209785263396157,AS,C,NF,,POINT (27.5 38.5)
grid_000127,28.5,37.5,0.0,21.72470987888382,AT,C,NF,,POINT (28.5 37.5)
grid_000128,27.5,35.5,0.0,86.2894147782403,AS,C,TF,,POINT (27.5 35.5)
grid_000129,26.5,35.5,0.0,140.7574916802145,AS,C,NF,,POINT (26.5 35.5)
grid_000130,26.5,36.5,0.0,178.16428497989122,AS,C,NF,,POINT (26.5 36.5)
grid_000131,24.5,37.5,0.0,183.10348639628864,AS,C,NF,,POINT (24.5 37.5)
grid_000132,25.5,37.5,0.0,214.95627969948134,AS,C,NF,,POINT (25.5 37.5)
grid_000133,24.5,35.5,0.0,112.99950323344765,AS,C,NF,,POINT (24.5 35.5)
grid_000134,24.5,36.5,0.0,191.9927596448229,AS,C,TF,,POINT (24.5 36.5)
grid_000135,25.5,35.5,0.0,137.25644299577797,AS,C,TF,,POINT (25.5 35.5)
grid_000136,25.5,36.5,0.0,247.58460493203413,AS,C,NF,,POINT (25.5 36.5)
grid_000137,0.5,57.5,0.0,779.0201209465708,EU,C,TF,,POINT (0.5 57.5)
grid_000138,0.5,56.5,0.0,667.6602570359452,EU,C,TF,,POINT (0.5 56.5)
grid_000139,1.5,57.5,0.0,779.0173313777595,EU,C,TF,,POINT (1.5 57.5)
grid_000143,3.5,56.5,0.0,667.6518883294767,EU,C,TF,,POINT (3.5 56.5)
grid_000145,0.5,54.5,0.0,444.99491852974705,EU,C,NF,,POINT (0.5 54.5)
grid_000149,1.5,56.5,0.0,667.657467467133,EU,C,TF,,POINT (1.5 56.5)
grid_000150,2.5,56.5,0.0,667.6546778983121,EU,C,TF,,POINT (2.5 56.5)
grid_000151,0.5,50.5,0.0,0.1119556147936593,EU,C,NF,,POINT (0.5 50.5)
grid_000152,0.5,51.5,0.0,111.13631556389834,EU,C,TF,,POINT (0.5 51.5)
grid_000153,1.5,51.5,0.0,111.13352599508733,EU,C,TF,,POINT (1.5 51.5)
grid_000156,3.5,51.5,0.0,111.12794685743015,EU,C,NF,,POINT (3.5 51.5)
grid_000157,4.5,51.5,0.0,111.12515728858395,EU,C,TF,,POINT (4.5 51.5)
grid_000158,0.5,53.5,0.0,333.68992416646586,EU,C,NF,,POINT (0.5 53.5)
grid_000159,0.5,52.5,0.0,222.4036621354639,EU,C,TF,,POINT (0.5 52.5)
grid_000160,1.5,53.5,0.0,333.68713459765667,EU,C,TF,,POINT (1.5 53.5)
grid_000161,2.5,52.5,0.0,222.39808299783203,EU,C,TF,,POINT (2.5 52.5)
grid_000162,1.5,52.5,0.0,222.40087256665498,EU,C,TF,,POINT (1.5 52.5)
grid_000163,2.5,51.5,0.0,111.13073642626455,EU,C,TF,,POINT (2.5 51.5)
grid_000165,9.5,52.5,0.0,222.37855601573816,EU,C,NF,,POINT (9.5 52.5)
grid_000168,8.5,52.5,0.0,222.38134558464472,EU,C,TF,,POINT (8.5 52.5)
grid_000176,5.5,52.5,0.0,222.38971429129182,EU,C,NF,,POINT (5.5 52.5)
grid_000181,1.5,54.5,0.0,444.99212896093786,EU,C,TF,,POINT (1.5 54.5)
grid_000188,21.5,46.5,0.0,444.9704895129757,EU,C,TF,,POINT (21.5 46.5)
grid_000189,20.5,46.5,0.0,444.96769994392366,EU,C,TF,,POINT (20.5 46.5)
grid_000190,20.5,47.5,0.0,333.79686024043957,EU,C,TF,,POINT (20.5 47.5)
grid_000191,17.5,48.5,0.0,222.59817172804114,EU,C,TF,,POINT (17.5 48.5)
grid_000192,19.5,48.5,0.0,222.60375086608434,EU,C,NF,,POINT (19.5 48.5)
grid_000193,18.5,48.5,0.0,222.60096129705582,EU,C,NF,,POINT (18.5 48.5)
grid_000194,17.5,47.5,0.0,333.7884915333572,EU,C,NF,,POINT (17.5 47.5)
grid_000195,18.5,46.5,0.0,444.96212080585593,EU,C,TF,,POINT (18.5 46.5)
grid_000196,17.5,46.5,0.0,444.95933123684,EU,C,TF,,POINT (17.5 46.5)
grid_000197,18.5,47.5,0.0,333.7912811023719,EU,B,NF,,POINT (18.5 47.5)
grid_000198,19.5,46.5,0.0,444.9649103748841,EU,C,TF,,POINT (19.5 46.5)
grid_000199,19.5,47.5,0.0,333.79407067140056,EU,B,TF,,POINT (19.5 47.5)
grid_000200,11.5,45.5,0.0,556.0939115202816,EU,C,TF,,POINT (11.5 45.5)
grid_000201,12.5,45.5,0.0,556.0967010892258,EU,C,NF,,POINT (12.5 45.5)
grid_000202,11.5,46.5,0.0,444.9425938230016,EU,C,NF,,POINT (11.5 46.5)
grid_000203,13.5,47.5,0.0,333.7773332574152,EU,C,NF,,POINT (13.5 47.5)
grid_000204,11.5,47.5,0.0,333.77175411951816,EU,C,TF,,POINT (11.5 47.5)
grid_000205,12.5,47.5,0.0,333.7745436884617,EU,C,TF,,POINT (12.5 47.5)
grid_000206,14.5,46.5,0.0,444.9509625298665,EU,C,SS,,POINT (14.5 46.5)
grid_000207,13.5,45.5,0.0,556.0994906581798,EU,C,NF,,POINT (13.5 45.5)
grid_000208,12.5,46.5,0.0,444.9453833919448,EU,C,TF,,POINT (12.5 46.5)
grid_000209,13.5,46.5,0.0,444.94817296089957,EU,C,TF,,POINT (13.5 46.5)
grid_000210,14.5,51.5,0.0,111.09726159945704,EU,C,SS,,POINT (14.5 51.5)
grid_000211,12.5,51.5,0.0,111.10284073737857,EU,C,NF,,POINT (12.5 51.5)
grid_000213,12.5,49.5,0.0,111.37448966363092,EU,C,TF,,POINT (12.5 49.5)
grid_000214,13.5,49.5,0.0,111.37727923258426,EU,C,NF,,POINT (13.5 49.5)
grid_000215,12.5,50.5,0.0,0.14543044131288632,EU,A,TF,,POINT (12.5 50.5)
grid_000217,15.5,50.5,0.0,0.15379914821547,EU,C,TF,,POINT (15.5 50.5)
grid_000218,16.5,50.5,0.0,0.15658871720596185,EU,C,NF,,POINT (16.5 50.5)
grid_000219,14.5,49.5,0.0,111.38006880155095,EU,A,TF,,POINT (14.5 49.5)
grid_000220,13.5,50.5,0.0,0.1482200102685793,EU,A,NF,,POINT (13.5 50.5)
grid_000221,14.5,50.5,0.0,0.15100957923540034,EU,C,NF,,POINT (14.5 50.5)
grid_000222,12.5,48.5,0.0,222.5842238831435,EU,C,TF,,POINT (12.5 48.5)
grid_000223,14.5,48.5,0.0,222.58980302106605,EU,C,NF,,POINT (14.5 48.5)
grid_000224,13.5,48.5,0.0,222.58701345209994,EU,C,TF,,POINT (13.5 48.5)
grid_000225,17.5,49.5,0.0,111.38843750852737,EU,B,TF,,POINT (17.5 49.5)
grid_000226,16.5,49.5,0.0,111.38564793952231,EU,C,SS,,POINT (16.5 49.5)
grid_000227,16.5,48.5,0.0,222.59538215903785,EU,C,TF,,POINT (16.5 48.5)
grid_000228,15.5,46.5,0.0,444.9537520988453,EU,C,TF,,POINT (15.5 46.5)
grid_000229,16.5,46.5,0.0,444.95654166783675,EU,C,TF,,POINT (16.5 46.5)
grid_000230,16.5,47.5,0.0,333.7857019643532,EU,C,TF,,POINT (16.5 47.5)
grid_000231,15.5,47.5,0.0,333.78291239536253,EU,C,NF,,POINT (15.5 47.5)
grid_000232,14.5,47.5,0.0,333.78012282638394,EU,C,TF,,POINT (14.5 47.5)
grid_000233,15.5,48.5,0.0,222.59259259004594,EU,C,TF,,POINT (15.5 48.5)
grid_000234,1.5,43.5,0.0,759.8728432817944,EU,C,TF,,POINT (1.5 43.5)
grid_000235,0.5,43.5,0.0,778.3072470901171,EU,C,TF,,POINT (0.5 43.5)
grid_000236,1.5,45.5,0.0,556.0660158315162,EU,A,TF,,POINT (1.5 45.5)
grid_000237,0.5,45.5,0.0,556.0632262627078,EU,C,TF,,POINT (0.5 45.5)
grid_000238,3.5,44.5,0.0,667.203372569437,EU,B,NF,,POINT (3.5 44.5)
grid_000239,3.5,43.5,0.0,727.8284043452063,EU,C,TF,,POINT (3.5 43.5)
grid_000240,2.5,44.5,0.0,667.200583000602,EU,B,SS,,POINT (2.5 44.5)
grid_000241,2.5,43.5,0.0,742.7426942211696,EU,C,SS,,POINT (2.5 43.5)
grid_000242,0.5,44.5,0.0,667.19500386297,EU,C,TF,,POINT (0.5 44.5)
grid_000244,8.5,44.5,0.0,641.385141648893,EU,C,NF,,POINT (8.5 44.5)
