ID,LON,LAT,geometry,PLATE,REGIME,DIST,QUALITY,AZI,AZI_PRED,AZI_ERROR
wsm02413,13.42,43.72,POINT (13.42 43.72),EU,SS,542.0,A,84.99999,107.92732,22.92733
wsm02482,12.57,43.27,POINT (12.57 43.27),EU,NF,477.0,B,117.0,136.88338,19.883377
wsm102226,12.99,43.61,POINT (12.99 43.61),EU,SS,521.0,C,169.0,165.5168,3.4832
wsm103605,14.74,44.91,POINT (14.74 44.91),EU,SS,684.0,C,179.0,175.02834,3.9716644
wsm108318,11.29,44.01,POINT (11.29 44.01),EU,NF,549.0,C,120.0,130.31644,10.316437
wsm108320,11.36,44.01,POINT (11.36 44.01),EU,NF,549.0,C,154.0,149.06604,4.93396
wsm108321,11.22,44.06,POINT (11.22 44.06),EU,NF,555.0,C,129.0,130.28801,1.2880096
wsm108552,15.85,42.07,POINT (15.85 42.07),EU,TS,368.0,C,124.0,135.85919,11.859192
wsm112192,10.3,44.51,POINT (10.3 44.51),EU,TF,609.0,C,20.0,9.708793,10.291207
wsm112201,10.23,44.5,POINT (10.23 44.5),EU,TF,609.0,C,24.999998,7.793893,17.206104
wsm113370,13.35,42.36,POINT (13.35 42.36),EU,NF,397.0,C,151.0,144.7537,6.2463074
wsm113458,12.01,44.24,POINT (12.01 44.24),EU,TF,577.0,C,12.0,15.196682,3.196682
wsm113459,13.37,42.33,POINT (13.37 42.33),EU,NF,394.0,C,173.0,147.59634,25.403656
wsm113466,13.35,42.29,POINT (13.35 42.29),EU,NF,389.0,C,134.0,141.31108,7.311081
wsm113469,13.34,42.37,POINT (13.34 42.37),EU,NF,397.0,C,147.0,144.19157,2.808426
wsm113471,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,153.0,145.93082,7.0691833
wsm113472,13.37,42.35,POINT (13.37 42.35),EU,NF,396.0,C,139.0,141.88261,2.8826141
wsm113477,13.33,42.36,POINT (13.33 42.36),EU,NF,396.0,C,165.0,148.77577,16.224228
wsm113483,13.27,42.47,POINT (13.27 42.47),EU,NF,406.0,C,146.0,146.20909,0.20909119
wsm113492,13.39,42.34,POINT (13.39 42.34),EU,NF,396.0,C,143.0,143.49069,0.49069214
wsm113502,13.39,42.31,POINT (13.39 42.31),EU,NS,393.0,C,133.0,141.11276,8.112762
wsm113506,13.38,42.38,POINT (13.38 42.38),EU,NF,400.0,C,120.0,127.82539,7.8253937
wsm113525,13.36,42.51,POINT (13.36 42.51),EU,NF,412.0,C,140.0,145.14456,5.144562
wsm113529,13.3,42.48,POINT (13.3 42.48),EU,NF,408.0,C,143.0,144.96399,1.9639893
wsm113531,13.44,42.34,POINT (13.44 42.34),EU,SS,397.0,C,108.0,127.884674,19.884674
wsm113535,13.42,42.45,POINT (13.42 42.45),EU,NS,408.0,C,159.0,139.72446,19.275543
wsm113540,13.19,42.37,POINT (13.19 42.37),EU,NF,393.0,C,134.0,139.39693,5.396927
wsm113545,13.24,42.49,POINT (13.24 42.49),EU,NF,407.0,C,133.0,143.00018,10.000183
wsm113549,13.42,42.47,POINT (13.42 42.47),EU,NF,410.0,C,111.00001,124.47605,13.476044
wsm113586,13.21,42.52,POINT (13.21 42.52),EU,NF,409.0,C,138.0,143.9763,5.976303
wsm113597,13.29,42.53,POINT (13.29 42.53),EU,NF,413.0,C,146.0,146.40149,0.40148926
wsm113627,13.31,42.51,POINT (13.31 42.51),EU,NF,411.0,C,144.0,146.06107,2.0610657
wsm113754,13.49,42.25,POINT (13.49 42.25),EU,NF,389.0,C,145.0,142.49902,2.5009766
wsm113759,13.48,42.23,POINT (13.48 42.23),EU,NF,386.0,C,153.0,141.3559,11.644104
wsm114500,13.36,42.45,POINT (13.36 42.45),EU,NF,406.0,C,134.0,141.87212,7.872116
wsm114745,13.38,42.34,POINT (13.38 42.34),EU,NF,395.0,C,151.0,145.19138,5.8086243
wsm115656,13.41,43.47,POINT (13.41 43.47),EU,SS,515.0,C,154.0,149.90419,4.09581
wsm117151,13.38,43.11,POINT (13.38 43.11),EU,NS,476.0,C,97.0,110.35767,13.357674
wsm118506,12.44,43.56,POINT (12.44 43.56),EU,NF,507.0,C,113.0,132.11896,19.118958
wsm120224,12.61,42.81,POINT (12.61 42.81),EU,NF,428.0,C,176.0,166.39867,9.601334
wsm120299,12.11,44.36,POINT (12.11 44.36),EU,TF,591.0,C,86.0,96.13165,10.131653
wsm120877,12.37,44.14,POINT (12.37 44.14),EU,SS,570.0,C,148.0,150.54504,2.545044
wsm128220,12.03,43.86,POINT (12.03 43.86),EU,NF,535.0,C,115.0,134.27217,19.272171
wsm129876,11.86,43.92,POINT (11.86 43.92),EU,NF,541.0,C,123.0,131.51212,8.5121155
wsm129877,11.85,43.92,POINT (11.85 43.92),EU,NF,540.0,C,119.0,130.8411,11.841095
wsm129896,11.86,43.93,POINT (11.86 43.93),EU,NF,542.0,C,122.0,130.90489,8.904892
wsm134393,10.36,44.82,POINT (10.36 44.82),EU,NF,643.0,C,93.00001,110.91402,17.91401
wsm135516,13.2,42.81,POINT (13.2 42.81),EU,NF,440.0,C,124.0,134.03897,10.038971
wsm136940,11.26,44.9,POINT (11.26 44.9),EU,TF,648.0,C,10.999999,10.835952,0.16404724
wsm136948,11.44,44.89,POINT (11.44 44.89),EU,TF,647.0,C,19.0,14.543284,4.4567156
wsm136951,11.32,44.95,POINT (11.32 44.95),EU,TF,654.0,C,35.0,11.069136,23.930864
wsm136970,11.49,44.81,POINT (11.49 44.81),EU,TF,638.0,C,27.0,12.576352,14.423648
wsm137168,11.15,44.92,POINT (11.15 44.92),EU,TF,650.0,C,13.999999,10.158269,3.84173
wsm137172,11.02,44.9,POINT (11.02 44.9),EU,TF,649.0,C,17.0,7.9950824,9.004917
wsm137173,10.95,44.84,POINT (10.95 44.84),EU,TF,642.0,C,16.0,5.463315,10.536685
wsm137318,12.23,44.41,POINT (12.23 44.41),EU,TF,598.0,C,161.0,161.53903,0.539032
wsm141788,10.49,44.17,POINT (10.49 44.17),EU,SS,570.0,C,110.0,130.31882,20.318817
wsm143580,12.3,43.45,POINT (12.3 43.45),EU,NF,493.0,C,118.0,132.30112,14.301117
wsm144225,13.86,43.53,POINT (13.86 43.53),EU,TF,533.0,C,50.999996,37.33222,13.667778
wsm144249,11.05,44.28,POINT (11.05 44.28),EU,TF,580.0,C,165.0,167.54652,2.546524
wsm144308,10.71,44.42,POINT (10.71 44.42),EU,TF,596.0,C,18.0,7.9189005,10.0810995
wsm144331,10.17,44.1,POINT (10.17 44.1),EU,NF,565.0,C,99.00001,115.93272,16.932709
wsm144334,10.15,44.16,POINT (10.15 44.16),EU,NF,572.0,C,120.0,123.63096,3.6309586
wsm144335,10.13,44.18,POINT (10.13 44.18),EU,NF,575.0,C,123.0,123.92471,0.92471313
wsm144336,10.15,44.16,POINT (10.15 44.16),EU,NS,572.0,C,83.0,101.35134,18.351341
wsm144338,10.15,44.16,POINT (10.15 44.16),EU,NF,572.0,C,96.0,113.40717,17.407173
wsm144358,10.17,44.16,POINT (10.17 44.16),EU,NS,572.0,C,65.0,104.49069,39.490692
wsm144360,10.18,44.19,POINT (10.18 44.19),EU,NF,575.0,C,106.0,120.21974,14.219742
wsm144441,10.05,44.08,POINT (10.05 44.08),EU,NF,565.0,C,101.0,118.976166,17.976166
wsm144445,10.19,44.18,POINT (10.19 44.18),EU,NF,574.0,C,77.0,96.177986,19.177986
wsm144575,10.17,44.15,POINT (10.17 44.15),EU,NF,571.0,C,82.0,99.68138,17.681381
wsm144623,12.03,43.81,POINT (12.03 43.81),EU,NF,530.0,C,152.0,146.45155,5.5484467
wsm144794,13.68,43.48,POINT (13.68 43.48),EU,TF,523.0,C,39.0,32.588097,6.4119034
wsm144796,13.82,43.46,POINT (13.82 43.46),EU,TF,525.0,C,28.999998,19.454489,9.545509
wsm145208,10.19,44.18,POINT (10.19 44.18),EU,NF,574.0,C,75.0,95.52455,20.524551
wsm145326,13.76,43.53,POINT (13.76 43.53),EU,TF,530.0,C,51.999996,37.39208,14.607918
wsm145398,12.54,43.37,POINT (12.54 43.37),EU,NF,488.0,C,140.0,139.20874,0.79125977
wsm146263,10.26,43.68,POINT (10.26 43.68),EU,NS,518.0,C,144.0,144.2147,0.21470642
wsm146918,13.21,42.63,POINT (13.21 42.63),EU,NF,421.0,C,159.0,151.5072,7.492798
wsm147046,13.48,42.46,POINT (13.48 42.46),EU,SS,411.0,C,135.0,139.45868,4.458679
wsm147202,12.53,43.37,POINT (12.53 43.37),EU,NF,488.0,C,150.0,145.52452,4.475479
wsm147253,12.52,43.38,POINT (12.52 43.38),EU,NF,489.0,C,165.0,150.29048,14.709518
wsm147318,12.52,43.39,POINT (12.52 43.39),EU,NF,490.0,C,130.0,135.13031,5.13031
wsm147359,14.51,41.33,POINT (14.51 41.33),EU,NF,285.0,C,141.0,138.82442,2.175583
wsm147361,14.44,41.38,POINT (14.44 41.38),EU,NF,291.0,C,131.0,132.72696,1.7269592
wsm147489,12.51,43.37,POINT (12.51 43.37),EU,NF,487.0,C,162.0,150.44048,11.559525
wsm147672,14.36,41.51,POINT (14.36 41.51),EU,NF,306.0,C,115.0,128.78374,13.783737
wsm147673,14.45,41.36,POINT (14.45 41.36),EU,NF,289.0,C,157.0,144.64613,12.353867
wsm147707,15.14,40.44,POINT (15.14 40.44),EU,NS,194.0,C,10.999999,7.9180055,3.0819936
wsm147708,15.15,40.44,POINT (15.15 40.44),EU,TF,194.0,C,12.0,5.6381803,6.3618197
wsm148142,13.84,41.72,POINT (13.84 41.72),EU,NF,334.0,C,100.0,110.24772,10.247719
wsm148674,12.54,43.37,POINT (12.54 43.37),EU,NF,488.0,C,134.0,136.84933,2.8493347
wsm149581,12.53,43.35,POINT (12.53 43.35),EU,NF,485.0,C,155.0,147.24829,7.751709
wsm149753,13.06,44.05,POINT (13.06 44.05),EU,TF,570.0,C,39.0,21.809986,17.190014
wsm150605,12.4,43.44,POINT (12.4 43.44),EU,NF,493.0,C,125.0,132.8614,7.8614044
wsm150623,12.55,42.67,POINT (12.55 42.67),EU,NF,411.0,C,102.0,118.05524,16.055237
wsm151018,15.5,40.72,POINT (15.5 40.72),EU,NF,233.0,C,149.0,139.97934,9.02066
wsm151634,13.84,43.51,POINT (13.84 43.51),EU,SS,530.0,C,10.999999,7.0510435,3.9489555
wsm151637,11.04,43.54,POINT (11.04 43.54),EU,SS,497.0,C,119.0,133.36957,14.369568
wsm151643,13.82,43.5,POINT (13.82 43.5),EU,SS,529.0,C,10.0,6.8972,3.1028
wsm152163,10.66,44.11,POINT (10.66 44.11),EU,NF,562.0,C,174.0,167.70334,6.2966614
wsm152844,11.92,43.76,POINT (11.92 43.76),EU,SS,523.0,C,132.0,137.98502,5.985016
wsm154040,11.13,43.66,POINT (11.13 43.66),EU,NS,510.0,C,123.0,133.81702,10.817017
wsm154081,12.14,43.54,POINT (12.14 43.54),EU,NF,501.0,C,138.0,136.12909,1.8709106
wsm154123,14.91,41.65,POINT (14.91 41.65),EU,TF,323.0,C,152.0,141.11731,10.88269
wsm154634,11.14,44.13,POINT (11.14 44.13),EU,NF,563.0,C,122.0,131.37848,9.378479
wsm155077,11.41,44.17,POINT (11.41 44.17),EU,NF,567.0,C,131.0,134.63618,3.6361847
wsm155300,13.53,41.85,POINT (13.53 41.85),EU,NF,347.0,C,133.0,139.56206,6.5620575
wsm155963,13.29,42.88,POINT (13.29 42.88),EU,SS,449.0,C,167.0,159.95084,7.049164
wsm156086,15.34,41.78,POINT (15.34 41.78),EU,TS,343.0,C,145.0,143.4751,1.5249023
wsm156847,14.3,42.92,POINT (14.3 42.92),EU,TF,462.0,C,70.0,57.334972,12.665028
wsm157455,12.28,43.53,POINT (12.28 43.53),EU,SS,501.0,C,135.0,133.83281,1.1671906
wsm157518,15.52,42.09,POINT (15.52 42.09),EU,TF,379.0,C,155.0,160.22656,5.2265625
wsm157769,10.89,44.16,POINT (10.89 44.16),EU,SS,567.0,C,123.0,132.57953,9.579529
wsm158346,11.94,44.26,POINT (11.94 44.26),EU,TF,579.0,C,39.0,25.05392,13.946079
wsm158754,11.26,43.59,POINT (11.26 43.59),EU,SS,502.0,C,129.0,135.3211,6.321106
wsm158934,12.32,43.63,POINT (12.32 43.63),EU,NF,513.0,C,128.0,132.00621,4.0062103
wsm158966,12.34,43.63,POINT (12.34 43.63),EU,NF,513.0,C,127.0,131.93588,4.9358826
wsm160651,15.21,42.43,POINT (15.21 42.43),EU,TF,412.0,C,114.0,131.407,17.406998
wsm160654,15.08,42.34,POINT (15.08 42.34),EU,TF,400.0,C,119.0,130.09886,11.098862
wsm160659,15.22,42.34,POINT (15.22 42.34),EU,TF,402.0,C,115.0,130.60835,15.608353
wsm161384,14.61,41.53,POINT (14.61 41.53),EU,NF,308.0,C,120.0,129.25119,9.25119
wsm162142,11.17,43.41,POINT (11.17 43.41),EU,TS,482.0,C,126.0,130.7038,4.7037964
wsm163960,11.96,42.71,POINT (11.96 42.71),EU,NF,407.0,C,117.0,126.75156,9.751556
wsm164435,13.44,43.49,POINT (13.44 43.49),EU,SS,518.0,C,139.0,150.51576,11.515762
wsm164495,14.02,41.32,POINT (14.02 41.32),EU,NF,287.0,C,143.0,142.14699,0.8530121
wsm165205,14.88,41.78,POINT (14.88 41.78),EU,SS,337.0,C,124.0,132.35245,8.3524475
wsm165495,13.22,42.64,POINT (13.22 42.64),EU,NF,422.0,C,154.0,151.92627,2.0737305
wsm165498,13.28,42.6,POINT (13.28 42.6),EU,NF,420.0,C,138.0,145.12036,7.1203613
wsm165503,13.15,42.68,POINT (13.15 42.68),EU,NF,425.0,C,144.0,147.69403,3.6940308
wsm165507,13.1,42.82,POINT (13.1 42.82),EU,NF,438.0,C,140.0,140.61606,0.61605835
wsm165508,13.25,42.62,POINT (13.25 42.62),EU,NF,421.0,C,149.0,149.58473,0.58473206
wsm165509,13.14,42.76,POINT (13.14 42.76),EU,NF,433.0,C,177.0,161.89789,15.102112
wsm165511,13.23,42.63,POINT (13.23 42.63),EU,NF,421.0,C,153.0,150.48369,2.5163116
wsm165513,13.03,42.78,POINT (13.03 42.78),EU,NF,432.0,C,168.0,160.68948,7.3105164
wsm165515,13.24,42.64,POINT (13.24 42.64),EU,NF,423.0,C,164.0,145.35585,18.64415
wsm165517,13.21,42.62,POINT (13.21 42.62),EU,NF,420.0,C,147.0,150.78482,3.7848206
wsm165518,13.22,42.63,POINT (13.22 42.63),EU,NF,421.0,C,156.0,150.94687,5.053131
wsm165519,13.18,42.73,POINT (13.18 42.73),EU,NF,431.0,C,144.0,151.11115,7.111145
wsm165520,13.04,42.85,POINT (13.04 42.85),EU,NF,440.0,C,118.0,134.34966,16.349655
wsm165521,13.29,42.46,POINT (13.29 42.46),EU,NF,405.0,C,151.0,146.46487,4.5351257
wsm165522,13.19,42.66,POINT (13.19 42.66),EU,NF,424.0,C,164.0,150.41386,13.586136
wsm165524,13.19,42.8,POINT (13.19 42.8),EU,NF,438.0,C,167.0,168.80797,1.8079681
wsm165525,13.16,42.78,POINT (13.16 42.78),EU,NF,435.0,C,154.0,155.74655,1.7465515
wsm165526,13.19,42.81,POINT (13.19 42.81),EU,SS,439.0,C,10.0,175.13675,14.863251
wsm165534,13.08,42.89,POINT (13.08 42.89),EU,NF,445.0,C,133.0,134.27881,1.2788086
wsm165537,13.24,42.8,POINT (13.24 42.8),EU,NF,440.0,C,6.0,172.93823,13.061768
wsm165539,13.19,42.72,POINT (13.19 42.72),EU,NF,430.0,C,165.0,152.57103,12.42897
wsm165542,13.15,42.78,POINT (13.15 42.78),EU,NF,435.0,C,154.0,151.64561,2.3543854
wsm165544,13.14,42.67,POINT (13.14 42.67),EU,NF,423.0,C,154.0,149.32973,4.670273
wsm165548,13.2,42.8,POINT (13.2 42.8),EU,NF,439.0,C,170.0,172.59082,2.5908203
wsm165550,13.23,42.69,POINT (13.23 42.69),EU,NF,428.0,C,176.0,143.76523,32.23477
wsm165551,13.33,42.63,POINT (13.33 42.63),EU,NF,424.0,C,144.0,144.83998,0.8399811
wsm165556,13.12,42.4,POINT (13.12 42.4),EU,NF,394.0,C,141.0,140.27686,0.72314453
wsm165564,13.29,42.59,POINT (13.29 42.59),EU,NF,419.0,C,144.0,146.23392,2.2339172
wsm165566,13.28,42.66,POINT (13.28 42.66),EU,NF,426.0,C,152.0,145.23546,6.7645416
wsm165570,13.24,42.52,POINT (13.24 42.52),EU,NF,410.0,C,142.0,144.43243,2.432434
wsm165573,13.21,42.75,POINT (13.21 42.75),EU,TF,434.0,C,28.999998,25.006414,3.9935837
wsm165574,13.15,42.77,POINT (13.15 42.77),EU,NF,434.0,C,172.0,159.83923,12.160767
wsm165583,13.16,42.69,POINT (13.16 42.69),EU,NF,426.0,C,139.0,148.45677,9.456772
wsm165588,13.24,42.84,POINT (13.24 42.84),EU,NF,444.0,C,155.0,156.22005,1.220047
wsm165591,13.16,42.83,POINT (13.16 42.83),EU,NF,441.0,C,171.0,156.46924,14.530762
wsm165595,13.31,42.55,POINT (13.31 42.55),EU,NF,415.0,C,137.0,145.04538,8.04538
wsm165599,13.24,42.85,POINT (13.24 42.85),EU,NF,445.0,C,159.0,158.87038,0.12962341
wsm165612,13.2,42.72,POINT (13.2 42.72),EU,NF,430.0,C,152.0,151.56207,0.43792725
wsm165617,13.29,42.6,POINT (13.29 42.6),EU,NF,420.0,C,161.0,151.92078,9.079224
wsm165619,13.12,42.77,POINT (13.12 42.77),EU,NF,433.0,C,157.0,156.91571,0.08428955
wsm165621,13.15,42.79,POINT (13.15 42.79),EU,NF,436.0,C,28.999998,23.06951,5.9304886
wsm165624,13.14,42.82,POINT (13.14 42.82),EU,NF,439.0,C,158.0,153.93372,4.066284
wsm165629,13.19,42.76,POINT (13.19 42.76),EU,NF,434.0,C,144.0,150.75883,6.758835
wsm165639,13.14,42.8,POINT (13.14 42.8),EU,NF,437.0,C,144.0,148.15643,4.156433
